IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Meal,MarketSegment,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,CancelRate,WasInWaitingList,Season
0,5,0,1,1,BB       ,Complementary,TA/TO,0,0,No Deposit     ,Transient,46.70,2,0,0.0,0,spring
0,5,0,1,1,BB       ,Complementary,TA/TO,0,0,No Deposit     ,Transient,76.48,2,0,0.0,0,spring
0,192,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,102.91,1,0,0.0,0,spring
0,1,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,102.91,1,0,0.0,0,spring
0,126,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,76.48,1,0,0.0,0,spring
0,4,2,1,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,85.78,1,1,0.0,0,spring
0,60,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,92.41,2,0,0.0,0,spring
0,5,0,1,1,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,72.47,0,0,0.0,0,spring
0,100,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,1,0,1,1,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,1,0,1,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,1,0,1,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,0,1,1,1,BB       ,Direct,Direct,0,2,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,0,1,1,1,BB       ,Direct,Direct,0,3,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,1,0,0,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,1,0,0,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,0,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient-Party,53.90,0,0,0.0,0,spring
0,128,2,5,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,82.61,1,0,0.0,0,spring
0,128,2,5,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient-Party,82.61,1,0,0.0,0,spring
0,0,0,2,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,142,2,5,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,108.70,3,1,0.0,0,spring
0,27,2,2,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,60,2,3,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,92.41,3,0,0.0,0,spring
0,33,4,8,2,Undefined,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,73.29,1,0,0.0,0,spring
0,26,2,2,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,76.48,1,0,0.0,0,spring
0,27,0,1,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,254,4,7,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,82.61,2,0,0.0,0,spring
0,100,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,92.41,1,0,0.0,0,spring
0,20,2,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,102.91,1,0,0.0,0,spring
0,0,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,167,2,7,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,108.22,2,0,0.0,0,spring
0,31,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,67,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,2,0,0.0,0,spring
0,0,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,0,0,0.0,0,spring
0,1,2,3,1,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,82.61,1,1,0.0,0,spring
0,75,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,82.61,0,0,0.0,0,spring
0,95,2,7,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,174.47,1,2,0.0,0,spring
0,130,2,4,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,72,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,92.41,1,0,0.0,0,spring
0,60,1,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,102.91,2,0,0.0,0,spring
0,83,2,4,2,HB       ,Direct,Direct,0,1,No Deposit     ,Transient,130.47,1,0,0.0,0,spring
0,2,0,1,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,10,1,1,1,BB       ,Corporate,Direct,1,0,No Deposit     ,Transient,73.64,0,0,0.0,0,spring
0,14,0,2,1,BB       ,Offline TA/TO,TA/TO,0,1,No Deposit     ,Transient,72.47,0,0,0.0,0,spring
0,94,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,6,0,2,1,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,85.78,0,0,0.0,0,spring
0,2,0,2,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,0,0,0.0,0,spring
0,4,1,3,1,BB       ,Direct,TA/TO,1,0,No Deposit     ,Group,111.35,0,0,0.0,0,summer
0,11,1,3,1,BB       ,Direct,TA/TO,1,0,No Deposit     ,Transient,128.37,0,0,0.0,0,summer
0,174,1,3,2,HB       ,Online TA,TA/TO,0,3,No Deposit     ,Transient-Party,72.47,2,0,0.0,0,spring
0,174,1,3,2,HB       ,Online TA,TA/TO,0,3,No Deposit     ,Transient-Party,72.47,2,0,0.0,0,spring
0,47,0,2,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,101.43,2,1,0.0,0,spring
0,34,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,8,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,64.71,0,0,0.0,0,spring
0,111,0,2,2,FB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,102.91,0,0,0.0,0,spring
0,137,0,2,2,BB       ,Offline TA/TO,TA/TO,0,1,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,8,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,64.71,1,0,0.0,0,spring
0,1,1,3,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,90.88,1,0,0.0,0,spring
0,87,1,3,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,159.17,1,0,0.0,0,spring
0,22,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,46.70,1,1,0.0,0,spring
0,0,0,1,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,74,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,0,0,0.0,0,spring
0,30,2,5,2,SC       ,Offline TA/TO,TA/TO,0,4,No Deposit     ,Transient,82.61,0,0,0.0,0,spring
0,0,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,0,0,0.0,0,spring
0,23,0,2,2,BB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,73.21,0,0,0.0,0,spring
0,24,0,1,1,BB       ,Groups,Direct,0,1,No Deposit     ,Transient-Party,73.21,0,0,0.0,0,spring
0,23,0,2,2,BB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,73.21,0,0,0.0,0,spring
0,32,2,4,3,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,102.91,0,0,0.0,0,spring
0,95,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,92.41,0,0,0.0,0,spring
0,63,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,63,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,63,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,23,0,2,2,BB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,73.21,0,0,0.0,0,spring
0,30,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,108,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,30,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,29,0,3,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,73.21,1,0,0.0,0,spring
0,0,0,1,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,8,0,1,2,BB       ,Complementary,Direct,0,0,No Deposit     ,Transient,73.21,1,0,0.0,0,spring
0,232,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,82.61,2,0,0.0,0,spring
0,108,0,1,2,BB       ,Direct,TA/TO,0,0,No Deposit     ,Transient,72.47,2,0,0.0,0,spring
0,66,0,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,1,0,3,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,91,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,108.70,1,0,0.0,0,spring
0,206,0,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,98,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,92.41,1,0,0.0,0,spring
0,2,0,1,3,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,197.00,0,1,0.0,0,spring
0,73,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,82.61,0,0,0.0,0,spring
0,4,2,4,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,6,0,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,98,1,1,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,101.43,0,0,0.0,0,spring
0,84,2,5,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,92.41,0,1,0.0,0,spring
0,8,0,1,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,73.21,1,0,0.0,0,spring
0,124,4,10,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,108.70,0,0,0.0,0,spring
0,58,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,128,2,8,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,128,2,8,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,76,2,6,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,82.61,2,0,0.0,0,spring
0,128,2,8,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,123,4,11,2,HB       ,Groups,TA/TO,0,2,No Deposit     ,Contract,59.59,0,0,0.0,0,spring
0,131,2,5,3,HB       ,Groups,TA/TO,0,2,No Deposit     ,Contract,114.79,0,0,0.0,0,spring
0,47,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,0,0,2,1,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,85.78,0,0,0.0,0,spring
0,6,0,4,1,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,85.78,0,0,0.0,0,spring
0,49,2,6,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,25,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,76.48,0,0,0.0,0,spring
0,150,1,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,102.91,1,0,0.0,0,spring
0,23,0,3,2,BB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,73.21,0,0,0.0,0,spring
0,12,0,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,72.47,0,0,0.0,0,spring
0,0,0,2,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,153,0,4,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,3,0,2,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,101.43,0,0,0.0,0,spring
0,63,2,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,90.88,0,1,0.0,0,spring
0,65,2,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,101.43,0,0,0.0,0,spring
0,95,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,102.91,1,0,0.0,0,spring
0,21,0,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,1,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,57,2,7,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,92.41,0,0,0.0,0,spring
0,52,0,2,1,HB       ,Groups,TA/TO,0,3,No Deposit     ,Contract,72.47,0,0,0.0,0,spring
0,47,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,124,4,10,2,HB       ,Groups,TA/TO,0,2,No Deposit     ,Contract,82.61,0,0,0.0,0,spring
0,177,2,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,101.43,0,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,76.48,0,0,0.0,0,spring
0,0,0,3,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,48,1,5,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,72.47,1,0,0.0,0,spring
0,131,2,5,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Contract,72.47,0,0,0.0,0,spring
0,138,1,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,2,0,0.0,0,spring
0,124,4,10,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Contract,166.71,0,1,0.0,0,spring
0,84,1,5,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,85.78,0,0,0.0,0,spring
0,84,1,5,1,BB       ,Direct,Direct,0,1,No Deposit     ,Transient-Party,85.78,0,0,0.0,0,spring
0,63,1,3,1,BB       ,Corporate,Corporate,0,3,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,63,1,3,1,BB       ,Corporate,Corporate,0,3,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,85,1,4,2,BB       ,Direct,Direct,0,2,No Deposit     ,Transient-Party,85.78,1,0,0.0,0,spring
0,62,1,4,1,BB       ,Groups,Corporate,0,2,No Deposit     ,Transient-Party,74.60,0,0,0.0,0,spring
0,62,1,4,1,BB       ,Corporate,Corporate,0,1,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,62,1,4,1,BB       ,Corporate,Corporate,0,3,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,76,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,23,1,3,2,BB       ,Groups,Corporate,0,2,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,84,1,5,1,BB       ,Direct,Direct,0,1,No Deposit     ,Transient-Party,85.78,0,0,0.0,0,spring
0,1,1,2,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,73.21,0,0,0.0,0,spring
0,84,1,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,85.78,3,0,0.0,0,spring
0,84,1,5,1,BB       ,Direct,Direct,0,1,No Deposit     ,Transient-Party,85.78,0,0,0.0,0,spring
0,84,1,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,85.78,1,0,0.0,0,spring
0,84,1,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,85.78,0,0,0.0,0,spring
0,2,1,2,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,159.17,0,0,0.0,0,spring
0,62,1,4,1,BB       ,Groups,Corporate,0,1,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,168,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,168,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,62,1,4,1,BB       ,Groups,Corporate,0,1,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,0,1,3,1,BB       ,Groups,Corporate,0,0,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,168,1,4,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,47,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,76.48,0,0,0.0,0,spring
0,168,1,4,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,168,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,72.47,1,0,0.0,0,spring
0,42,1,5,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,90.88,1,0,0.0,0,spring
0,61,1,5,1,BB       ,Groups,Corporate,0,1,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,0,1,3,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,108,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,102.91,2,0,0.0,0,spring
0,64,1,2,2,BB       ,Groups,Corporate,0,7,No Deposit     ,Transient-Party,64.71,1,0,0.0,0,spring
0,1,0,1,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,103.56,1,0,0.0,0,spring
0,74,2,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,72.47,1,0,0.0,0,spring
0,1,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,78.84,1,0,0.0,0,spring
0,140,1,0,1,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,103.56,1,0,0.0,0,spring
0,140,1,0,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,103.56,1,0,0.0,0,spring
0,267,2,1,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,72.47,0,0,0.0,0,spring
0,4,1,0,1,BB       ,Corporate,Corporate,0,1,No Deposit     ,Transient,53.90,0,0,0.0,0,spring
0,75,2,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,76.48,0,0,0.0,0,spring
0,63,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,72.47,0,0,0.0,0,spring
0,0,1,0,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,88.97,0,1,0.0,0,spring
0,61,2,5,2,BB       ,Corporate,Corporate,0,2,No Deposit     ,Transient-Party,64.71,1,0,0.0,0,spring
0,61,2,5,1,BB       ,Corporate,Corporate,0,2,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,212,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,4,1,0,2,BB       ,Corporate,Corporate,0,2,No Deposit     ,Transient,53.90,0,0,0.0,0,spring
0,4,1,0,2,BB       ,Corporate,Corporate,0,2,No Deposit     ,Transient,53.90,0,0,0.0,0,spring
0,200,2,1,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,73.21,0,0,0.0,0,spring
0,60,3,5,2,BB       ,Groups,Corporate,0,0,No Deposit     ,Transient-Party,64.71,1,0,0.0,0,spring
0,142,2,5,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,76.48,1,0,0.0,0,spring
0,184,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,102.91,2,0,0.0,0,spring
0,184,2,5,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,102.91,2,0,0.0,0,spring
0,0,0,1,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,88.97,0,0,0.0,0,spring
0,0,0,1,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,88.97,0,0,0.0,0,spring
0,1,0,1,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,124.05,0,0,0.0,0,summer
0,198,2,5,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,72.47,0,0,0.0,0,spring
0,0,0,1,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,88.97,0,0,0.0,0,spring
0,60,3,6,1,BB       ,Groups,Corporate,0,2,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,60,3,6,1,BB       ,Groups,Corporate,0,2,No Deposit     ,Transient-Party,64.71,0,0,0.0,0,spring
0,80,1,1,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,160.03,2,1,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,237,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,1,spring
0,204,0,2,2,HB       ,Groups,TA/TO,0,3,No Deposit     ,Transient-Party,78.84,0,0,0.0,1,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Transient-Party,78.84,1,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,1,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,2,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,2,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,203,0,2,2,HB       ,Groups,TA/TO,0,2,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,109,0,2,1,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,109,0,2,1,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,109,0,2,1,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,109,0,2,1,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,109,0,2,1,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,109,0,2,1,HB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,109,0,2,2,HB       ,Groups,TA/TO,0,3,No Deposit     ,Transient-Party,78.84,0,0,0.0,0,spring
0,73,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,72.47,3,0,0.0,0,spring
0,12,2,2,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,78.84,0,0,0.0,0,spring
0,4,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,53.90,0,0,0.0,0,spring
0,168,2,6,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,164.82,0,2,0.0,0,spring
0,28,3,7,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,76.48,0,0,0.0,0,spring
0,104,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,78.84,1,0,0.0,0,spring
0,99,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,85.76,1,0,0.0,0,spring
0,106,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,78.84,1,0,0.0,0,spring
0,105,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,78.84,1,0,0.0,0,spring
0,31,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,76.48,0,0,0.0,0,spring
0,92,2,5,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,76.48,0,0,0.0,0,spring
0,82,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,72.47,0,0,0.0,0,spring
0,71,2,6,2,BB       ,Direct,Direct,0,2,No Deposit     ,Transient-Party,101.43,0,0,0.0,0,spring
0,71,2,6,2,BB       ,Direct,Direct,0,3,No Deposit     ,Transient-Party,101.43,0,1,0.0,0,spring
0,3,1,2,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,127.50,0,0,0.0,0,spring
